date,newCases,cumCases,newTests,cumTests,newDeaths,cumDeaths,newVaccinated,cumVaccinated,newAdmissions,cumAdmissions,FTSE Open,FTSE Close,FTSE High,FTSE Low,FTSE Volume,maxTemp,minTemp,rain,sun,U.S. cases,U.S. deaths,Central England Temp,HadCET
14/1/21,48682,3260258,704366,60242686,1323,109402,5257,443234,4099,344412,6745.52,6801.96,6801.96,6736.78,569942656,7.6,0.7,94.4,37.5,23372547,388804,4.1,41
15/1/21,55761,3316019,605819,60848505,1308,110710,4208,447442,3675,348087,6801.96,6735.71,6802.05,6676.55,691771584,7.6,0.7,94.4,37.5,23613480,392553,1.9,19
16/1/21,41342,3357361,501101,61349606,1393,112103,2620,450062,3938,352025,,,,,,7.6,0.7,94.4,37.5,23815113,395894,3.2,32
17/1/21,38598,3395959,424698,61774304,1337,113440,2239,452301,3748,355773,,,,,,7.6,0.7,94.4,37.5,23984665,397624,4.9,49
18/1/21,37535,3433494,583501,62357805,1385,114825,4565,456866,4063,359836,6735.71,6720.65,6741.47,6709.33,352425376,7.6,0.7,94.4,37.5,24127282,399065,6.2,62
19/1/21,33355,3466849,599107,62956912,1469,116294,3759,460625,4159,363995,6720.65,6712.95,6770.66,6697.67,609638208,7.6,0.7,94.4,37.5,24312341,401836,7.3,73
20/1/21,38905,3505754,666307,63623219,1366,117660,3411,464036,4044,368039,6712.95,6740.39,6751.81,6697.46,582482112,7.6,0.7,94.4,37.5,24499366,406216,9.4,94
21/1/21,37892,3543646,679829,64303048,1326,118986,2760,466796,3632,371671,6740.39,6715.42,6776.92,6715.42,591448512,7.6,0.7,94.4,37.5,24689504,410351,4.5,45
22/1/21,40261,3583907,648101,64951149,1312,120298,1821,468617,3391,375062,6715.42,6695.07,6715.66,6651.71,636318592,7.6,0.7,94.4,37.5,24881266,414082,3.7,37
23/1/21,33552,3617459,491452,65442601,1264,121562,1043,469660,3112,378174,,,,,,7.6,0.7,94.4,37.5,25049188,417404,1.3,13
24/1/21,30004,3647463,418704,65861305,1220,122782,818,470478,3110,381284,,,,,,7.6,0.7,94.4,37.5,25178680,419219,-0.6,-6
25/1/21,22195,3669658,561662,66422967,1238,124020,1968,472446,2930,384214,6695.07,6638.85,6714.61,6610.26,727258432,7.6,0.7,94.4,37.5,25334412,421126,0.2,2
26/1/21,20088,3689746,617406,67040373,1148,125168,1710,474156,3144,387358,6638.85,6654.01,6702.35,6636.34,635704576,7.6,0.7,94.4,37.5,25486052,425223,2.9,29
27/1/21,25308,3715054,788563,67828936,1203,126371,2329,476485,3058,390416,6654.01,6567.37,6661.31,6505.84,967959488,7.6,0.7,94.4,37.5,25641696,429326,5.4,54
28/1/21,28680,3743734,777988,68606924,1211,127582,1769,478254,3041,393457,6567.37,6526.15,6567.37,6439.55,845205696,7.6,0.7,94.4,37.5,25806944,433194,8.8,88
29/1/21,29079,3772813,681585,69288509,1139,128721,2178,480432,2683,396140,6526.15,6407.46,6526.15,6397.24,815432192,7.6,0.7,94.4,37.5,25972616,436794,7.9,79
30/1/21,23275,3796088,447771,69736280,1012,129733,10621,491053,2471,398611,,,,,,7.6,0.7,94.4,37.5,26106503,439435,2.9,29
31/1/21,21088,3817176,604032,70340312,980,130713,3156,494209,2402,401013,,,,,,7.6,0.7,94.4,37.5,26220001,441299,0.8,8
1/2/21,18607,3835783,671621,71011933,989,131702,2587,496796,2601,403614,6407.46,6466.42,6495.56,6407.46,592075328,9.5,2.9,68,54.5,26359861,443249,3.6,36
2/2/21,16840,3852623,630601,71642534,943,132645,2166,498962,2480,406094,6466.42,6516.65,6523.51,6466.42,704028416,9.5,2.9,68,54.5,26477790,446860,5.5,55
3/2/21,19202,3871825,821612,72464146,958,133603,2995,501957,2358,408452,6516.65,6507.82,6573.1,6489.51,697499776,9.5,2.9,68,54.5,26597834,450703,6.2,62
4/2/21,20634,3892459,813728,73277874,812,134415,4036,505993,2143,410595,6507.82,6503.72,6553.37,6478.15,856156864,9.5,2.9,68,54.5,26723668,455820,4.9,49
5/2/21,19114,3911573,693345,73971219,856,135271,4064,510057,2005,412600,6503.72,6489.33,6518.65,6457.6,958641472,9.5,2.9,68,54.5,26853238,459390,6.9,69
6/2/21,18262,3929835,466060,74437279,771,136042,1662,511719,1892,414492,,,,,,9.5,2.9,68,54.5,26958243,462052,3.5,35
7/2/21,15845,3945680,606287,75043566,734,136776,862,512581,1849,416341,,,,,,9.5,2.9,68,54.5,27045558,463353,1,10
8/2/21,14104,3959784,649949,75693515,765,137541,3811,516392,1921,418262,6489.33,6523.53,6567.7,6489.33,767593792,9.5,2.9,68,54.5,27138372,464936,-0.3,-3
9/2/21,12364,3972148,604351,76297866,707,138248,3161,519553,1753,420015,6523.53,6531.56,6540.97,6501.02,530735936,9.5,2.9,68,54.5,27234861,468106,-0.5,-5
10/2/21,13013,3985161,792399,77090265,694,138942,4894,524447,1725,421740,6531.56,6524.36,6577,6481.02,632888960,9.5,2.9,68,54.5,27329771,471360,-0.3,-3
11/2/21,13494,3998655,772344,77862609,649,139591,5647,530094,1678,423418,6524.36,6528.72,6554.15,6514.92,538880576,9.5,2.9,68,54.5,27435436,475238,-2.1,-21
12/2/21,15144,4013799,648889,78511498,617,140208,4775,534869,1507,424925,6528.72,6589.79,6589.79,6485.13,480431104,9.5,2.9,68,54.5,27534988,480701,-0.5,-5
13/2/21,13307,4027106,416755,78928253,570,140778,2846,537715,1426,426351,,,,,,9.5,2.9,68,54.5,27619764,484073,-0.8,-8
14/2/21,10972,4038078,409824,79338077,581,141359,1915,539630,1535,427886,,,,,,9.5,2.9,68,54.5,27683608,485154,2.2,22
15/2/21,9765,4047843,480678,79818755,592,141951,6535,546165,1502,429388,6589.79,6756.11,6775.37,6589.79,787812864,9.5,2.9,68,54.5,27738978,486148,7,70
16/2/21,10625,4058468,513164,80331919,551,142502,12412,558577,1492,430880,6756.11,6748.86,6799.92,6736.85,761706432,9.5,2.9,68,54.5,27803379,487855,9,90
17/2/21,12717,4071185,594672,80926591,493,142995,15147,573724,1408,432288,6748.86,6710.9,6760.29,6701.59,704255296,9.5,2.9,68,54.5,27873556,490326,8.4,84
18/2/21,12057,4083242,580563,81507154,507,143502,15867,589591,1335,433623,6710.9,6617.15,6721.76,6591.43,815907584,9.5,2.9,68,54.5,27945430,492951,8.2,82
19/2/21,12027,4095269,539075,82046229,454,143956,15294,604885,1270,434893,6617.15,6624.02,6646.16,6600.59,848160128,9.5,2.9,68,54.5,28023459,495572,7.4,74
20/2/21,10406,4105675,417750,82463979,436,144392,10263,615148,1087,435980,,,,,,9.5,2.9,68,54.5,28093194,497403,10.3,103
21/2/21,9834,4115509,599801,83063780,400,144792,9177,624325,1155,437135,,,,,,9.5,2.9,68,54.5,28148389,498650,10.3,103
22/2/21,10641,4126150,706112,83769892,362,145154,18463,642788,1120,438255,6624.02,6612.24,6624.71,6545.93,730379840,9.5,2.9,68,54.5,28207856,500104,8.3,83
23/2/21,8489,4134639,622452,84392344,366,145520,26317,669105,1119,439374,6612.24,6625.94,6675.42,6555.88,1047851328,9.5,2.9,68,54.5,28279654,502432,8.7,87
24/2/21,9938,4144577,761197,85153541,353,145873,31613,700718,1021,440395,6625.94,6658.97,6669.86,6572.28,1073553600,9.5,2.9,68,54.5,28353782,505642,11.3,113
25/2/21,9985,4154562,771500,85925041,331,146204,35319,736037,970,441365,6658.97,6651.96,6702.88,6644.68,844470464,9.5,2.9,68,54.5,28431585,508107,8.6,86
26/2/21,8523,4163085,629663,86554704,292,146496,32773,768810,863,442228,6651.96,6483.43,6651.96,6465.57,1249522176,9.5,2.9,68,54.5,28509857,510283,5.7,57
27/2/21,7434,4170519,395823,86950527,297,146793,27322,796132,740,442968,,,,,,9.5,2.9,68,54.5,28572550,511850,5.7,57
28/2/21,6035,4176554,546361,87496888,264,147057,19684,815816,770,443738,,,,,,9.5,2.9,68,54.5,28623470,512979,5.4,54
1/3/21,5455,4182009,767709,88264597,282,147339,28282,844098,822,444560,6483.43,6588.53,6612.74,6483.43,689287424,12.1,2.8,37,116.3,28680149,514404,4.3,43
2/3/21,6391,4188400,729881,88994478,236,147575,51314,895412,833,445393,6588.53,6613.75,6660.82,6560.91,650800896,12.1,2.8,37,116.3,28737939,515710,4.1,41
3/3/21,6385,4194785,892541,89887019,207,147782,68450,963862,713,446106,6613.75,6675.47,6705.3,6613.75,927111424,12.1,2.8,37,116.3,28804654,518079,3.8,38
4/3/21,6573,4201358,1046041,90933060,223,148005,70206,1034068,704,446810,6675.47,6650.88,6675.47,6581.19,868515520,12.1,2.8,37,116.3,28872014,520028,4.1,41
5/3/21,5946,4207304,1011395,91944455,210,148215,56772,1090840,598,447408,6650.88,6630.52,6710.8,6560.79,1007090688,12.1,2.8,37,116.3,28937753,522511,3.7,37
6/3/21,6039,4213343,483185,92427640,201,148416,31562,1122402,637,448045,,,,,,12.1,2.8,37,116.3,28994354,523970,2.8,28
7/3/21,5177,4218520,824552,93252192,190,148606,20241,1142643,537,448582,,,,,,12.1,2.8,37,116.3,29034690,524652,2.6,26
8/3/21,4712,4223232,1610933,94863125,189,148795,38788,1181431,576,449158,6630.52,6719.13,6726.4,6612.74,945534528,12.1,2.8,37,116.3,29133209,525467,5.1,51
9/3/21,5766,4228998,1488990,96352115,181,148976,72922,1254353,579,449737,6719.13,6730.34,6786.8,6689.9,920980288,12.1,2.8,37,116.3,29189072,527352,6.3,63
10/3/21,5926,4234924,1666303,98018418,151,149127,97162,1351515,567,450304,6730.34,6725.6,6740.77,6677.02,657783552,12.1,2.8,37,116.3,29247574,528829,8,80
11/3/21,6753,4241677,1735501,99753919,156,149283,93563,1445078,549,450853,6725.6,6736.96,6755.32,6699.34,696148928,12.1,2.8,37,116.3,29310263,530351,8.2,82
12/3/21,6609,4248286,1521649,101275568,125,149408,87676,1532754,481,451334,6736.96,6761.47,6766.44,6709,688190272,12.1,2.8,37,116.3,29374443,532058,6.5,65
13/3/21,5534,4253820,472143,101747711,124,149532,52155,1584909,461,451795,,,,,,12.1,2.8,37,116.3,29424168,533904,6.2,62
14/3/21,4618,4258438,991815,102739526,119,149651,25371,1610280,426,452221,,,,,,12.1,2.8,37,116.3,29462200,534476,6.3,63
15/3/21,5089,4263527,1683353,104422879,127,149778,53366,1663646,499,452720,6761.47,6749.7,6804.91,6723.67,654375872,12.1,2.8,37,116.3,29519341,535227,8.3,83
16/3/21,5294,4268821,1426876,105849755,103,149881,95799,1759445,440,453160,6749.7,6803.61,6812.78,6749.64,833357888,12.1,2.8,37,116.3,29573782,536472,10.2,102
17/3/21,5758,4274579,1735192,107584947,102,149983,119609,1879054,446,453606,6803.61,6762.67,6805.73,6753.82,827066112,12.1,2.8,37,116.3,29632723,537649,6.8,68
18/3/21,6303,4280882,1575060,109160007,78,150061,132016,2011070,449,454055,6762.67,6779.68,6791.76,6740.53,809436992,12.1,2.8,37,116.3,29693583,539207,6.5,65
19/3/21,4802,4285684,1020121,110180128,55,150116,125725,2136795,381,454436,6779.68,6708.71,6779.68,6664.56,1796648064,12.1,2.8,37,116.3,29754181,540720,8,80
20/3/21,5587,4291271,504713,110684841,,,91977,2228772,361,454797,,,,,,12.1,2.8,37,116.3,29808812,541493,8.2,82
21/3/21,5312,4296583,1917800,112602641,,,52612,2281384,356,455153,,,,,,12.1,2.8,37,116.3,29843049,541937,8.2,82
22/3/21,5342,4301925,1328016,113930657,,,82300,2363684,360,455513,6708.71,6726.1,6732.67,6650.96,745159744,12.1,2.8,37,116.3,29897707,542587,6.2,62
23/3/21,5379,4307304,910668,114841325,,,169155,2532839,363,455876,6726.1,6699.19,6726.1,6664.76,823862400,12.1,2.8,37,116.3,29954506,543479,7.5,75
24/3/21,5604,4312908,1863630,116704955,,,242642,2775481,347,456223,6699.19,6712.89,6722.61,6649.37,907715392,12.1,2.8,37,116.3,30034341,545070,8.9,89
25/3/21,6220,4319128,1439089,118144044,,,234382,3009863,338,456561,6712.89,6674.83,6729.92,6618.61,735497024,12.1,2.8,37,116.3,30103835,546340,8.6,86
26/3/21,6187,4325315,759193,118903237,,,283654,3293517,297,456858,6674.83,6740.59,6742.14,6674.83,709894144,12.1,2.8,37,116.3,30178591,547600,8.5,85
27/3/21,3865,4329180,500948,119404185,,,238861,3532378,267,457125,,,,,,12.1,2.8,37,116.3,30239205,548380,6.2,62
28/3/21,3862,4333042,1667678,121071863,,,147594,3679972,273,457398,,,,,,12.1,2.8,37,116.3,30284115,548867,9.6,96
29/3/21,4654,4337696,1020519,122092382,,,168230,3848202,,,6740.59,6736.17,6758.78,6705.42,619836672,12.1,2.8,37,116.3,30354909,549552,13,130
30/3/21,4040,4341736,731826,122824208,,,277682,4125884,,,6736.17,6772.12,6792.23,6729.46,654363968,12.1,2.8,37,116.3,30416970,550500,12.1,121
31/3/21,4052,4345788,1322990,124147198,,,387574,4513458,,,6772.12,6713.63,6775.67,6713.63,837940608,12.1,2.8,37,116.3,30485232,551638,14.3,143
1/4/21,4478,4350266,,,,,445416,4958874,,,6713.63,6737.3,6766.52,6713.63,588526528,,,,,30562856,552593,,
2/4/21,3402,4353668,,,,,246631,5205505,,,,,,,,,,,,30631700,553554,,
3/4/21,3423,4357091,,,,,176240,5381745,,,,,,,,,,,,,,,
